,Unnamed: 0.1,Unnamed: 0,date,open,close,high,low,volumme
396,396.0,396.0,2019-11-15,77.46,77.34,77.46,77.34,0
397,397.0,397.0,2019-11-18,76.88,77.9,77.9,76.64,700
398,398.0,398.0,2019-11-19,78.01,78.77,78.77,78.01,0
399,399.0,399.0,2019-11-20,78.35,78.06,78.35,78.06,0
400,400.0,400.0,2019-11-21,78.22,78.26,78.26,78.22,0
401,401.0,401.0,2019-11-22,77.5,77.34,77.5,77.34,0
402,402.0,402.0,2019-11-25,76.76,75.61,76.76,75.61,0
403,403.0,403.0,2019-11-26,75.18,75.82,75.82,75.18,0
404,404.0,404.0,2019-11-27,75.94,75.66,75.94,75.66,0
405,405.0,405.0,2019-11-28,75.89,76.75,76.75,75.89,0
406,406.0,406.0,2019-11-29,76.05,77.15,77.15,76.05,0
407,407.0,407.0,2019-12-02,76.65,77.19,77.19,76.65,0
408,408.0,408.0,2019-12-03,77.02,78.77,78.77,77.02,0
409,409.0,409.0,2019-12-04,78.86,77.94,79.04,77.94,100
410,410.0,410.0,2019-12-05,78.06,78.55,78.55,78.06,0
411,411.0,411.0,2019-12-06,78.48,77.47,78.48,77.47,0
412,412.0,412.0,2019-12-09,76.99,76.78,76.99,76.78,0
413,413.0,413.0,2019-12-10,76.82,76.83,76.83,76.82,0
414,414.0,414.0,2019-12-11,77.76,79.19,79.19,77.76,0
415,415.0,415.0,2019-12-12,79.37,78.85,80.0,78.85,75
416,416.0,416.0,2019-12-13,79.67,79.67,79.67,79.67,0
417,417.0,417.0,2019-12-16,79.85,78.7,79.85,78.7,0
418,418.0,418.0,2019-12-17,78.71,78.45,78.71,78.45,0
419,419.0,419.0,2019-12-18,78.12,78.5,78.5,78.12,0
420,420.0,420.0,2019-12-19,78.98,78.84,78.98,78.84,0
421,421.0,421.0,2019-12-20,78.72,78.72,78.72,78.72,0
422,422.0,422.0,2019-12-23,78.51,79.74,79.74,78.51,0
423,423.0,423.0,2019-12-24,80.65,80.59,80.65,80.59,0
424,424.0,424.0,2019-12-27,82.73,83.13,83.13,82.73,0
425,425.0,425.0,2019-12-30,82.85,83.69,83.69,82.85,0
426,426.0,426.0,2019-12-31,84.81,84.81,84.81,84.81,0
427,427.0,427.0,2020-01-02,83.95,84.04,84.04,83.95,0
428,428.0,428.0,2020-01-03,84.49,84.49,84.49,84.49,0
429,429.0,429.0,2020-01-06,85.71,83.53,85.73,83.53,55
430,430.0,430.0,2020-01-07,84.06,83.83,84.06,83.83,0
431,431.0,431.0,2020-01-08,84.05,82.61,84.05,82.61,135
432,432.0,432.0,2020-01-09,81.1,81.16,81.16,80.57,1700
433,433.0,433.0,2020-01-10,81.04,82.29,82.29,81.04,0
434,434.0,434.0,2020-01-13,81.85,81.09,81.85,81.09,2008
435,435.0,435.0,2020-01-14,80.25,80.62,80.62,80.25,2000
436,436.0,436.0,2020-01-15,81.82,81.87,82.18,81.82,14528
437,437.0,437.0,2020-01-16,83.13,83.14,83.14,83.13,0
438,438.0,438.0,2020-01-17,83.41,83.29,83.41,83.29,0
439,439.0,439.0,2020-01-20,83.14,83.82,83.82,83.14,0
440,440.0,440.0,2020-01-21,83.66,83.66,83.66,83.66,0
441,441.0,441.0,2020-01-22,84.17,83.91,84.17,83.91,0
442,442.0,442.0,2020-01-23,83.88,84.43,84.43,83.88,0
443,443.0,443.0,2020-01-24,83.74,84.69,84.69,83.74,0
444,444.0,444.0,2020-01-27,85.25,84.62,85.25,84.62,0
445,445.0,445.0,2020-01-28,84.57,82.91,84.57,82.91,0
446,446.0,446.0,2020-01-29,82.99,83.11,83.11,82.99,0
447,447.0,447.0,2020-01-30,84.6,84.6,84.6,84.6,0
448,448.0,448.0,2020-01-31,83.75,84.81,84.81,83.75,0
449,449.0,449.0,2020-02-03,84.04,83.53,84.04,83.53,0
450,450.0,450.0,2020-02-04,83.6,81.43,83.6,81.43,1200
451,451.0,451.0,2020-02-05,82.3,82.72,82.72,82.3,0
452,452.0,452.0,2020-02-06,82.39,82.24,82.39,82.24,0
453,453.0,453.0,2020-02-07,82.48,81.46,82.48,81.46,0
454,454.0,454.0,2020-02-10,81.67,82.93,82.93,81.67,290
455,455.0,455.0,2020-02-11,82.66,82.52,82.66,82.52,0
456,456.0,456.0,2020-02-12,82.58,82.79,82.79,82.58,0
457,457.0,457.0,2020-02-13,82.44,83.22,83.22,82.44,0
458,458.0,458.0,2020-02-14,82.94,82.29,82.94,82.29,0
459,459.0,459.0,2020-02-17,82.7,82.2,82.7,82.2,0
460,460.0,460.0,2020-02-18,82.54,83.87,83.87,82.54,10
461,461.0,461.0,2020-02-19,85.46,85.79,86.19,85.46,4762
462,462.0,462.0,2020-02-20,86.05,86.56,86.56,86.05,0
463,463.0,463.0,2020-02-21,88.78,88.78,88.78,88.78,0
464,464.0,464.0,2020-02-24,90.7,90.48,90.7,90.48,0
465,465.0,465.0,2020-02-25,89.11,89.58,90.41,88.52,92
466,466.0,466.0,2020-02-26,88.07,87.16,88.27,87.01,1164
467,467.0,467.0,2020-02-27,85.37,85.37,85.37,85.37,0
468,468.0,468.0,2020-02-28,80.93,77.25,81.54,77.25,3541
469,469.0,469.0,2020-03-02,81.03,80.65,81.03,80.65,1000
470,470.0,470.0,2020-03-03,85.38,85.38,85.38,85.38,0
471,471.0,471.0,2020-03-04,85.91,83.88,85.91,83.88,1000
472,472.0,472.0,2020-03-05,85.56,86.63,86.92,85.56,233
473,473.0,473.0,2020-03-06,85.59,85.59,85.59,85.59,0
474,474.0,474.0,2020-03-09,84.47,84.47,84.47,84.47,0
475,475.0,475.0,2020-03-11,78.51,78.51,78.51,78.51,0
476,476.0,476.0,2020-03-19,62.16,62.16,62.16,62.16,1000
477,477.0,477.0,2020-03-20,70.31,70.31,70.31,70.31,0
478,478.0,478.0,2020-03-26,76.88,76.88,76.88,76.88,0
479,479.0,479.0,2020-03-27,75.96,73.39,75.96,73.39,502
480,480.0,480.0,2020-03-30,74.19,74.19,74.19,74.19,0
481,481.0,481.0,2020-03-31,72.4,72.71,72.71,72.4,0
482,482.0,482.0,2020-04-01,71.39,71.87,71.87,71.39,0
483,483.0,483.0,2020-04-02,75.36,77.05,77.8,75.36,0
484,484.0,484.0,2020-04-06,79.46,79.46,79.46,79.46,0
485,485.0,485.0,2020-04-07,81.3,79.81,81.3,79.81,0
486,486.0,486.0,2020-04-08,79.34,78.74,79.34,78.74,0
487,487.0,487.0,2020-04-09,80.63,84.51,84.51,80.63,0
488,488.0,488.0,2020-04-14,91.37,94.63,95.44,91.37,1540
489,489.0,489.0,2020-04-15,92.25,90.79,92.25,90.79,0
490,490.0,490.0,2020-04-16,93.03,92.96,93.03,92.96,0
491,491.0,491.0,2020-04-17,92.31,91.25,92.31,91.25,0
492,492.0,492.0,2020-04-20,90.96,92.36,92.36,90.96,0
493,493.0,493.0,2020-04-21,93.42,91.73,93.42,91.73,0
494,494.0,494.0,2020-04-22,92.68,96.64,96.64,92.68,495
495,495.0,495.0,2020-04-23,97.93,101.94,101.94,97.93,0
496,496.0,496.0,2020-04-24,100.85,100.46,100.85,100.46,0
497,497.0,497.0,2020-04-27,101.69,101.66,101.69,101.66,0
498,498.0,498.0,2020-04-28,100.16,100.86,100.86,100.16,0
499,499.0,499.0,2020-04-29,102.18,100.39,102.18,100.39,0
500,500.0,500.0,2020-04-30,102.52,100.05,102.52,100.05,0
501,501.0,501.0,2020-05-04,100.77,102.27,102.27,100.77,0
502,502.0,502.0,2020-05-05,102.69,102.84,102.84,102.69,0
503,503.0,503.0,2020-05-06,105.03,102.09,105.03,102.09,0
504,504.0,504.0,2020-05-07,101.5,102.77,102.77,101.5,0
505,505.0,505.0,2020-05-08,105.09,105.28,105.28,105.09,0
506,506.0,506.0,2020-05-11,104.41,101.63,104.41,101.63,0
507,507.0,507.0,2020-05-12,101.35,103.55,103.55,101.35,0
508,508.0,508.0,2020-05-13,101.32,103.53,103.53,101.32,30
509,509.0,509.0,2020-05-14,102.35,105.23,105.23,102.35,0
510,510.0,510.0,2020-05-15,106.22,108.34,108.34,106.22,0
511,511.0,511.0,2020-05-18,111.32,107.01,111.32,107.01,0
512,512.0,512.0,2020-05-19,106.36,108.85,108.85,106.36,183
513,513.0,513.0,2020-05-20,109.72,109.1,109.72,109.1,0
514,514.0,514.0,2020-05-21,105.36,103.25,106.29,103.25,244
515,515.0,515.0,2020-05-22,105.08,104.96,105.08,104.96,0
516,516.0,516.0,2020-05-25,104.52,103.95,104.52,103.95,60
517,517.0,517.0,2020-05-26,104.52,100.74,104.52,100.74,0
518,518.0,518.0,2020-05-27,98.53,95.73,98.53,94.46,378
519,519.0,519.0,2020-05-28,98.64,99.18,99.18,98.64,0
520,520.0,520.0,2020-05-29,98.5,99.93,99.93,98.5,0
521,521.0,521.0,2020-06-01,100.01,100.69,100.69,99.37,404
522,522.0,522.0,2020-06-02,100.73,98.66,100.73,98.66,0
523,523.0,523.0,2020-06-03,98.07,95.37,98.07,95.16,20
524,524.0,524.0,2020-06-04,94.53,95.29,95.29,94.53,0
525,525.0,525.0,2020-06-05,94.22,90.61,94.22,90.61,0
526,526.0,526.0,2020-06-08,93.95,93.09,93.95,93.09,0
527,527.0,527.0,2020-06-09,92.6,94.68,94.68,92.6,0
528,528.0,528.0,2020-06-10,95.33,95.61,95.61,95.61,60
529,529.0,529.0,2020-06-11,98.04,97.85,98.04,97.85,0
530,530.0,530.0,2020-06-12,95.78,93.75,95.78,93.75,0
531,531.0,531.0,2020-06-15,91.96,94.29,94.29,91.96,0
532,532.0,532.0,2020-06-16,96.18,94.92,96.18,94.92,0
533,533.0,533.0,2020-06-17,94.52,94.82,94.82,94.52,0
534,534.0,534.0,2020-06-18,93.93,94.04,94.04,93.93,0
535,535.0,535.0,2020-06-19,94.23,97.09,97.09,94.23,141
536,536.0,536.0,2020-06-22,97.41,97.77,97.77,97.41,68
537,537.0,537.0,2020-06-23,99.3,102.13,102.13,99.3,0
538,538.0,538.0,2020-06-24,101.96,99.62,103.18,99.62,130
539,539.0,539.0,2020-06-25,99.56,99.18,99.56,99.18,0
540,540.0,540.0,2020-06-26,100.14,99.84,100.14,99.84,0
541,541.0,541.0,2020-06-29,101.09,101.62,101.62,100.78,25
542,542.0,542.0,2020-06-30,102.44,104.63,104.63,102.44,0
543,543.0,543.0,2020-07-01,105.73,102.22,106.41,102.22,806
544,544.0,544.0,2020-07-02,104.89,105.69,105.69,104.89,0
545,545.0,545.0,2020-07-03,103.75,103.27,103.75,103.27,0
546,546.0,546.0,2020-07-06,105.05,105.05,105.05,105.05,0
547,547.0,547.0,2020-07-07,104.99,106.71,106.71,104.99,22
548,548.0,548.0,2020-07-08,107.22,108.98,108.98,107.22,0
549,549.0,549.0,2020-07-09,110.68,108.89,111.91,108.89,287
550,550.0,550.0,2020-07-10,108.94,108.34,108.94,108.34,0
551,551.0,551.0,2020-07-13,109.83,108.82,109.83,108.82,0
552,552.0,552.0,2020-07-14,108.31,108.31,108.31,108.31,0
553,553.0,553.0,2020-07-15,109.53,109.75,109.75,109.53,0
554,554.0,554.0,2020-07-16,109.22,108.82,109.22,108.82,0
555,555.0,555.0,2020-07-17,109.17,111.15,111.15,109.17,0
556,556.0,556.0,2020-07-20,110.99,114.05,114.05,110.99,47
557,557.0,557.0,2020-07-21,115.05,116.38,117.97,115.05,878
558,558.0,558.0,2020-07-22,117.67,117.45,117.67,117.45,0
559,559.0,559.0,2020-07-23,118.97,119.51,119.51,118.81,1400
560,560.0,560.0,2020-07-24,116.18,117.84,117.84,116.18,0
561,561.0,561.0,2020-07-27,123.72,124.25,124.25,123.72,1000
562,562.0,562.0,2020-07-28,124.24,124.96,124.96,121.91,1000
563,563.0,563.0,2020-07-29,124.68,121.48,124.68,121.48,0
564,564.0,564.0,2020-07-30,120.85,118.65,120.85,118.65,0
565,565.0,565.0,2020-07-31,121.94,122.27,122.27,121.94,0
566,566.0,566.0,2020-08-03,122.87,120.92,122.87,120.92,0
567,567.0,567.0,2020-08-04,121.53,123.79,123.79,121.53,0
568,568.0,568.0,2020-08-05,127.52,129.85,129.85,127.52,0
569,569.0,569.0,2020-08-06,128.14,125.21,128.14,125.21,0
570,570.0,570.0,2020-08-07,124.88,122.25,124.88,122.25,1800
571,571.0,571.0,2020-08-10,122.34,123.1,123.1,122.34,0
572,572.0,572.0,2020-08-11,118.02,114.0,118.2,114.0,8991
573,573.0,573.0,2020-08-12,112.65,114.54,114.54,112.65,0
574,574.0,574.0,2020-08-13,114.72,116.87,116.87,114.72,0
575,575.0,575.0,2020-08-14,114.93,114.93,114.93,114.93,0
576,576.0,576.0,2020-08-17,118.6,122.68,122.68,118.6,0
577,577.0,577.0,2020-08-18,124.44,121.81,124.44,121.81,0
578,578.0,578.0,2020-08-19,120.29,118.98,120.29,118.98,0
579,579.0,579.0,2020-08-20,118.23,120.25,120.25,118.23,0
580,580.0,580.0,2020-08-21,119.52,117.3,119.52,117.3,0
581,581.0,581.0,2020-08-24,117.72,117.61,117.72,117.61,0
582,582.0,582.0,2020-08-25,117.32,114.49,117.32,114.49,0
583,583.0,583.0,2020-08-26,114.9,119.0,119.0,114.9,0
584,584.0,584.0,2020-08-27,118.19,116.31,118.19,116.31,0
585,585.0,585.0,2020-08-28,118.74,120.78,120.78,118.74,0
586,586.0,586.0,2020-08-31,120.69,121.05,121.05,120.69,0
587,587.0,587.0,2020-09-01,123.08,119.54,123.49,119.54,1199
588,588.0,588.0,2020-09-02,119.22,118.7,119.22,118.7,0
589,589.0,589.0,2020-09-03,118.22,115.85,118.98,115.85,330
590,590.0,590.0,2020-09-04,118.59,114.21,118.59,114.21,0
591,591.0,591.0,2020-09-07,116.59,117.48,117.48,116.59,0
592,592.0,592.0,2020-09-08,117.47,116.98,117.47,115.85,1000
593,593.0,593.0,2020-09-09,117.0,121.38,121.38,117.0,0
594,594.0,594.0,2020-09-10,121.66,121.66,121.66,121.66,0
595,595.0,595.0,2020-09-14,33.99,34.933,34.933,33.99,0
596,596.0,596.0,2020-09-15,35.45,35.392,35.45,35.392,0
597,597.0,597.0,2020-09-16,35.462,35.462,35.462,35.462,0
598,598.0,598.0,2020-09-17,34.681,34.683,34.683,34.681,0
599,599.0,599.0,2020-09-18,34.87,34.669,34.87,34.669,0
600,600.0,600.0,2020-09-22,32.566,32.566,32.566,32.566,0
601,601.0,601.0,2020-09-23,32.052,31.868,32.052,31.868,250
602,602.0,602.0,2020-09-24,31.553,31.553,31.553,31.553,0
603,603.0,603.0,2020-09-25,31.792,31.633,31.792,31.633,0
604,604.0,604.0,2020-09-28,31.636,31.761,32.277,31.636,1100
605,605.0,605.0,2020-09-29,32.122,32.693,32.693,32.122,486
606,606.0,606.0,2020-09-30,32.267,32.663,32.663,32.267,535
607,607.0,607.0,2020-10-01,32.931,32.927,32.931,32.927,0
608,608.0,608.0,2020-10-02,33.038,32.492,33.038,32.492,0
609,609.0,609.0,2020-10-05,31.961,32.864,32.864,31.961,0
610,610.0,610.0,2020-10-06,32.693,32.693,32.693,32.693,0
611,611.0,611.0,2020-10-08,31.865,32.052,32.052,31.865,0
612,612.0,612.0,2020-10-09,32.752,32.752,32.752,32.752,0
613,613.0,613.0,2020-10-12,33.72,33.717,33.72,33.717,2000
614,614.0,614.0,2020-10-13,33.53,33.237,33.53,33.237,5510
615,615.0,615.0,2020-10-14,33.742,34.277,34.277,33.742,0
616,616.0,616.0,2020-10-15,33.937,33.727,33.937,33.727,0
617,617.0,617.0,2020-10-16,33.547,33.287,33.547,33.287,0
618,618.0,618.0,2020-10-19,33.218,33.063,33.218,33.063,0
619,619.0,619.0,2020-10-20,32.656,32.724,32.724,32.656,0
620,620.0,620.0,2020-10-21,32.966,33.133,33.133,32.966,5715
621,621.0,621.0,2020-10-22,32.77,32.197,32.77,32.197,0
622,622.0,622.0,2020-10-23,32.512,32.117,32.512,32.117,0
623,623.0,623.0,2020-10-26,31.998,32.087,32.087,31.998,0
624,624.0,624.0,2020-10-27,31.865,32.087,32.087,31.865,0
625,625.0,625.0,2020-10-28,32.202,30.307,32.236,30.307,9565
626,626.0,626.0,2020-10-29,30.285,30.65,30.65,30.285,0
627,627.0,627.0,2020-10-30,30.668,30.972,30.972,30.668,0
628,628.0,628.0,2020-11-02,31.472,31.532,31.771,31.472,5873
629,629.0,629.0,2020-11-03,31.9,32.552,32.552,31.9,0
630,630.0,630.0,2020-11-04,32.075,32.255,32.255,32.075,0
631,631.0,631.0,2020-11-05,32.217,34.022,34.022,32.217,0
632,632.0,632.0,2020-11-06,34.375,34.375,34.375,34.375,0
633,633.0,633.0,2020-11-09,34.522,34.622,34.711,34.522,19614
634,634.0,634.0,2020-11-10,31.382,31.382,31.382,31.382,0
635,635.0,635.0,2020-11-12,30.93,31.472,31.472,30.93,13639
636,636.0,636.0,2020-11-13,31.197,31.505,31.505,31.197,0
637,637.0,637.0,2020-11-17,31.055,30.772,31.176,30.772,8811
638,638.0,638.0,2020-11-18,30.277,30.277,30.277,30.277,0
639,639.0,639.0,2020-11-20,29.367,29.522,29.522,29.314,21632
640,640.0,640.0,2020-11-23,29.505,28.237,29.505,28.237,20264
641,641.0,641.0,2020-11-24,27.902,27.467,27.902,27.467,0
642,642.0,642.0,2020-11-25,27.532,27.742,27.75,27.465,60526
643,643.0,643.0,2020-11-26,27.915,28.033,28.033,27.915,8500
644,644.0,644.0,2020-11-27,27.975,27.82,27.975,27.2,10937
645,645.0,645.0,2020-11-30,27.715,27.715,27.715,27.715,0
646,646.0,646.0,2020-12-02,29.352,29.247,29.352,29.247,0
647,647.0,647.0,2020-12-03,29.857,29.062,29.857,29.062,0
648,648.0,648.0,2020-12-04,29.077,29.055,29.392,29.055,9603
649,649.0,649.0,2020-12-07,29.032,29.235,29.235,28.645,14024
650,650.0,650.0,2020-12-08,30.242,30.082,30.451,30.082,6110
651,651.0,651.0,2020-12-09,29.755,29.617,29.877,29.539,29267
652,652.0,652.0,2020-12-10,29.105,29.162,29.162,29.105,0
653,653.0,653.0,2020-12-11,29.222,29.112,29.222,29.042,6647
654,654.0,654.0,2020-12-14,28.82,28.637,28.82,28.624,9422
655,655.0,655.0,2020-12-15,28.77,28.992,29.081,28.77,23135
656,656.0,656.0,2020-12-16,29.517,29.517,29.517,29.517,0
657,657.0,657.0,2020-12-18,30.867,30.632,30.867,30.632,0
658,658.0,658.0,2020-12-21,29.862,30.452,29.862,29.862,0
659,659.0,659.0,2020-12-23,29.445,29.692,29.692,29.445,0
660,660.0,660.0,2020-12-24,29.842,29.837,29.842,29.837,0
661,661.0,661.0,2020-12-28,30.1,29.937,30.42,29.756,43069
662,662.0,662.0,2020-12-29,29.885,30.046,30.046,29.885,0
663,663.0,663.0,2020-12-30,29.697,30.035,30.035,29.697,0
664,664.0,664.0,2020-12-31,30.277,30.282,30.282,30.277,0
665,665.0,665.0,2021-01-04,30.745,30.913,30.979,30.731,15178
666,666.0,666.0,2021-01-05,31.89,31.582,32.013,31.582,20040
667,667.0,667.0,2021-01-06,31.685,31.147,31.834,31.147,29575
668,668.0,668.0,2021-01-07,31.78,31.375,31.78,31.375,4274
669,669.0,669.0,2021-01-08,30.97,31.0,31.0,30.779,12822
670,670.0,670.0,2021-01-11,30.032,29.632,30.032,29.56,9956
671,671.0,671.0,2021-01-12,30.022,29.1,30.022,29.1,29826
672,672.0,672.0,2021-01-13,29.497,29.46,29.497,29.46,0
673,673.0,673.0,2021-01-14,29.052,29.227,29.227,29.052,0
674,674.0,674.0,2021-01-15,29.43,28.772,29.437,28.772,11014
675,675.0,675.0,2021-01-18,28.592,28.432,28.592,28.432,0
676,676.0,676.0,2021-01-19,28.802,28.55,28.802,28.55,0
677,677.0,677.0,2021-01-20,28.967,29.107,29.107,28.481,38608
678,678.0,678.0,2021-01-21,29.402,28.865,29.402,28.865,37048
679,679.0,679.0,2021-01-22,28.762,28.762,28.762,28.246,26525
680,680.0,680.0,2021-01-25,28.72,28.47,29.016,28.47,14517
681,681.0,681.0,2021-01-26,28.447,28.802,28.802,28.447,0
682,682.0,682.0,2021-01-27,28.517,28.517,28.517,28.517,0
683,683.0,683.0,2021-01-28,27.478,28.404,28.404,27.478,14828
684,684.0,684.0,2021-01-29,28.33,28.77,28.77,28.33,0
685,685.0,685.0,2021-02-01,28.611,28.611,28.611,28.611,0
686,686.0,686.0,2021-02-02,28.637,28.282,28.637,28.282,14510
687,687.0,687.0,2021-02-03,28.192,28.337,28.358,28.192,17929
688,688.0,688.0,2021-02-04,28.022,27.552,28.022,27.552,5633
689,689.0,689.0,2021-02-05,27.92,28.17,28.17,27.858,31454
690,690.0,690.0,2021-02-08,28.537,28.967,28.967,28.537,10474
691,691.0,691.0,2021-02-09,29.297,28.81,29.333,28.81,10790
692,692.0,692.0,2021-02-10,29.07,28.747,29.07,28.747,0
693,693.0,693.0,2021-02-11,28.787,28.645,28.787,28.645,0
694,694.0,694.0,2021-02-12,27.947,28.397,28.397,27.947,6648
695,695.0,695.0,2021-02-15,28.157,28.407,28.407,28.157,11362
696,696.0,696.0,2021-02-16,28.455,27.832,28.455,27.734,14946
697,697.0,697.0,2021-02-17,27.257,26.73,27.35,26.73,29200
698,698.0,698.0,2021-02-18,26.945,26.729,26.945,26.729,800
699,699.0,699.0,2021-02-19,26.492,26.327,26.716,26.327,5052
700,700.0,700.0,2021-02-22,26.527,26.989,26.989,26.527,80
701,701.0,701.0,2021-02-23,27.35,26.787,27.35,26.787,2000
702,702.0,702.0,2021-02-24,26.912,27.087,27.087,26.507,12076
703,703.0,703.0,2021-02-25,26.79,26.557,26.79,26.557,6939
704,704.0,704.0,2021-02-26,25.0,25.057,25.057,24.966,7801
705,705.0,705.0,2021-03-01,25.527,25.035,25.527,25.035,2000
706,706.0,706.0,2021-03-02,24.697,25.455,25.455,24.697,500
707,707.0,707.0,2021-03-03,25.757,25.252,25.757,25.191,33364
708,708.0,708.0,2021-03-04,25.359,25.977,25.977,25.281,40092
709,709.0,709.0,2021-03-05,25.402,25.247,25.402,25.247,0
710,710.0,710.0,2021-03-08,26.049,25.862,26.097,25.641,17640
711,711.0,711.0,2021-03-09,26.157,26.295,26.295,26.157,0
712,712.0,712.0,2021-03-10,26.232,26.617,26.617,26.225,6951
713,713.0,713.0,2021-03-11,26.872,26.495,26.872,26.495,17833
714,714.0,714.0,2021-03-12,26.37,26.945,26.945,26.37,0
715,715.0,715.0,2021-03-15,26.965,27.427,27.427,26.965,0
716,716.0,716.0,2021-03-16,27.422,27.412,27.422,27.412,0
717,717.0,717.0,2021-03-17,27.477,27.26,27.477,27.26,0
718,718.0,718.0,2021-03-18,27.995,28.017,28.047,27.505,17539
719,719.0,719.0,2021-03-19,27.822,27.752,27.822,27.671,95
720,720.0,720.0,2021-03-22,27.427,27.662,27.662,27.427,95
721,721.0,721.0,2021-03-23,27.405,26.637,27.405,26.637,0
722,722.0,722.0,2021-03-24,26.555,26.682,26.682,26.555,0
723,723.0,723.0,2021-03-25,26.317,26.077,26.317,26.077,0
724,724.0,724.0,2021-03-26,26.092,26.385,26.385,26.092,0
725,725.0,725.0,2021-03-29,26.457,26.207,26.457,26.207,0
726,726.0,726.0,2021-03-30,26.497,25.95,26.497,25.95,0
727,727.0,727.0,2021-03-31,25.86,26.352,26.352,25.86,0
728,728.0,728.0,2021-04-01,26.602,27.117,27.117,26.602,1000
729,729.0,729.0,2021-04-06,27.74,28.237,28.237,27.655,1475
730,730.0,730.0,2021-04-07,28.017,27.722,28.017,27.722,220
731,731.0,731.0,2021-04-08,27.797,28.075,28.075,27.797,0
732,732.0,732.0,2021-04-09,28.007,28.212,28.212,27.799,5546
733,733.0,733.0,2021-04-12,28.047,27.492,28.047,27.492,0
734,734.0,734.0,2021-04-13,27.307,28.02,28.02,27.307,14532
735,735.0,735.0,2021-04-14,28.082,27.892,28.082,27.826,514
736,736.0,736.0,2021-04-15,27.977,28.299,28.299,27.977,10331
737,737.0,737.0,2021-04-16,28.875,29.095,29.121,28.875,9326
738,738.0,738.0,2021-04-19,29.167,28.857,29.473,28.857,11572
739,739.0,739.0,2021-04-20,28.775,28.917,28.917,28.775,0
740,740.0,740.0,2021-04-21,29.39,29.727,29.727,29.239,20042
741,741.0,741.0,2021-04-22,29.675,29.24,29.675,29.24,9364
742,742.0,742.0,2021-04-23,29.152,29.015,29.152,29.015,0
743,743.0,743.0,2021-04-26,28.99,28.825,28.99,28.825,0
744,744.0,744.0,2021-04-27,28.922,28.605,28.922,28.605,0
745,745.0,745.0,2021-04-28,27.945,28.28,28.285,27.945,495
746,746.0,746.0,2021-04-29,28.4,27.682,28.4,27.682,9875
747,747.0,747.0,2021-04-30,27.68,27.522,27.68,27.522,0
748,748.0,748.0,2021-05-03,27.792,28.497,28.497,27.792,0
749,749.0,749.0,2021-05-04,28.41,28.182,28.43,28.182,2000
750,750.0,750.0,2021-05-05,28.157,28.165,28.265,28.155,7172
751,751.0,751.0,2021-05-06,28.625,28.625,28.625,28.625,0
752,752.0,752.0,2021-05-07,29.652,29.912,30.253,29.652,10136
753,753.0,753.0,2021-05-10,30.082,30.442,30.442,30.082,4465
754,754.0,754.0,2021-05-11,29.825,29.902,29.902,29.825,0
755,755.0,755.0,2021-05-12,30.082,29.822,30.082,29.822,4441
756,756.0,756.0,2021-05-13,29.687,29.655,29.687,29.655,0
757,757.0,757.0,2021-05-14,29.91,30.285,30.285,29.91,2000
758,758.0,758.0,2021-05-17,30.879,30.918,30.918,30.879,100
759,759.0,759.0,2021-05-18,32.058,32.058,32.058,32.058,0
760,760.0,760.0,2021-05-19,32.31,32.317,32.317,31.764,8500
761,761.0,761.0,2021-05-20,31.849,32.165,32.165,31.849,0
762,762.0,762.0,2021-05-21,31.968,31.773,31.968,31.773,29
763,763.0,763.0,2021-05-24,31.883,32.083,32.083,31.806,8526
764,764.0,764.0,2021-05-25,32.224,31.726,32.224,31.726,0
765,765.0,765.0,2021-05-26,32.158,32.093,32.158,32.093,0
766,766.0,766.0,2021-05-27,32.009,31.675,32.009,31.675,0
767,767.0,767.0,2021-05-28,31.379,31.61,31.655,31.379,1
768,768.0,768.0,2021-05-31,31.881,31.758,31.881,31.758,10500
769,769.0,769.0,2021-06-01,32.037,31.875,32.037,31.875,0
770,770.0,770.0,2021-06-02,31.931,32.03,32.03,31.931,0
771,771.0,771.0,2021-06-03,31.594,31.259,31.594,31.259,8930
772,772.0,772.0,2021-06-04,30.898,31.206,31.206,30.898,0
773,773.0,773.0,2021-06-07,30.917,30.931,30.931,30.917,0
774,774.0,774.0,2021-06-08,30.954,30.664,30.954,30.664,698
775,775.0,775.0,2021-06-09,30.42,30.546,30.546,30.375,4399
776,776.0,776.0,2021-06-10,30.261,30.844,30.844,30.051,9776
777,777.0,777.0,2021-06-11,31.238,30.633,31.238,30.633,13754
778,778.0,778.0,2021-06-14,30.159,30.583,30.583,30.159,4789
779,779.0,779.0,2021-06-15,30.44,30.204,30.44,30.204,0
780,780.0,780.0,2021-06-16,30.124,30.097,30.124,30.097,0
781,781.0,781.0,2021-06-17,27.879,27.879,27.879,27.879,0
782,782.0,782.0,2021-06-18,28.103,27.692,28.103,27.692,0
783,783.0,783.0,2021-06-21,27.43,27.39,27.43,27.39,0
784,784.0,784.0,2021-06-22,27.504,27.24,27.504,27.24,0
785,785.0,785.0,2021-06-23,27.562,27.416,27.562,27.416,0
786,786.0,786.0,2021-06-24,27.235,26.986,27.235,26.986,2000
787,787.0,787.0,2021-06-25,27.203,27.01,27.203,26.926,96
788,788.0,788.0,2021-06-28,26.974,26.503,26.974,26.503,0
789,789.0,789.0,2021-06-29,26.453,26.434,26.453,25.958,52641
790,790.0,790.0,2021-06-30,26.245,26.457,26.457,26.245,0
791,791.0,791.0,2021-07-01,26.901,26.507,26.901,26.507,0
